Date,Close,High,Low,Open,Volume
2025-09-03,261829.0,264821.33142857143,257091.1419047619,258836.66857142857,2437896
2025-09-04,264821.34375,270307.2849576271,263823.8998940678,266317.5095338983,2189959
2025-09-05,272800.875,274297.04067641683,271304.70932358317,272302.15310786106,3103427
2025-09-08,276291.9375,278286.8251353791,273299.6060469314,277788.1032265343,2018299
2025-09-09,287263.84375,287762.5657009549,276291.96082899306,277289.40473090275,4158342
2025-09-10,303222.9375,304220.3813733553,292251.05489309214,293747.220703125,5265553
2025-09-11,306215.25,314194.80048859934,304719.08428338764,309207.5814332247,5148088
2025-09-12,327660.3125,328657.7563736682,318184.5957001522,321176.9273211568,4242516
2025-09-15,330153.90625,340627.06641805137,324169.2432968278,338632.178766994,4221256
2025-09-16,347110.4375,353095.1002155172,330652.6150323276,330652.6150323276,5841135
2025-09-17,332647.5,341624.4940029985,332647.5,340128.3283358321,4498866
2025-09-18,354591.25,356087.41561181436,335639.8189170183,337634.70639943745,4526286
2025-09-22,350102.75,358082.29985754983,344367.44853988604,348107.86253561254,4377563
2025-09-23,360077.21875,362072.10638850415,352097.6681959834,354591.2777441136,3315336
2025-09-24,356586.15625,363069.5409090909,347609.1621066433,358082.3219405594,4165199
2025-09-25,355588.71875,358082.3282784011,348606.61207047687,351100.221598878,2148215
2025-09-26,335639.84375,348107.89143759286,332148.790397474,346611.72571508173,3685324
2025-09-29,348107.875,350102.76253581664,338133.4373209169,338632.15920487104,2275986
2025-09-30,346611.71875,355588.7129046763,346611.71875,352097.65962230216,2238614
2025-10-01,359079.78125,361074.6689236111,350102.78671875,350102.78671875,2802437
2025-10-02,394489.03125,403466.02564001264,383018.4273072061,387506.9245022124,7430763
2025-10-10,426905.9375,438127.1800160631,415435.3340391355,424911.0499415888,6835852
2025-10-13,413939.15625,414437.878125,401969.83125,404463.440625,4356534
2025-10-14,410448.125,435384.2200789794,405460.90598420415,423913.61634264886,4101275
2025-10-15,421420.0,422916.1656804734,405959.62130177516,409450.674556213,2688019
2025-10-16,451343.3125,453836.921961326,419425.1113950276,419923.8332872928,4247934
2025-10-17,464310.09375,473785.8099489796,448350.99278329755,450345.8804041353,4541583
2025-10-20,484258.96875,484258.96875,464310.0925914006,476279.4182865603,3333903
2025-10-21,477775.5625,500716.7690501044,476778.118736952,495729.5502348643,4126858
2025-10-22,480269.1875,480767.90939771547,467801.1400571132,473785.80282969883,3870276
2025-10-23,477276.875,487251.3133490073,466803.7147335423,468798.6024033438,3583993
2025-10-24,508696.34375,511688.6751838235,490243.63324142154,491739.7989583333,4254202
2025-10-27,533632.4375,535627.3251168224,521663.11179906543,531637.5498831775,3381231
2025-10-28,519668.21875,525652.8815379079,507698.89317418425,519668.21875,5659008
2025-10-29,556573.625,557571.0687724014,521663.0929659498,536624.7495519713,4803031
2025-10-30,566548.0625,577519.9439920775,550588.9621478873,556573.6247799296,4888461
2025-10-31,557571.125,564553.2321109123,550589.0178890877,555576.2372540251,3351809
2025-11-03,618415.1875,622404.9629032258,553581.3371975806,555576.2248991935,5787058
2025-11-04,584502.0625,612430.4886945393,581509.7311220136,609438.1573165529,5969769
2025-11-05,577519.9375,585499.4875863558,530640.0807426597,561560.8373272885,8976222
2025-11-06,591484.1875,605448.4010328837,581509.7492622259,600461.1819139966,5321244
2025-11-07,578517.4375,597468.8707974138,563555.7796336206,575525.1059267242,4789397
2025-11-10,604450.9375,613427.9316212871,579514.8427186469,582507.1740924092,4893645
2025-11-11,617417.6875,644348.6690226172,602456.0310985461,620410.0187802908,5508697
2025-11-12,615422.8125,618415.143841167,599463.7120137764,603453.4871353323,2831484
2025-11-13,610435.625,620410.0633169934,605448.4058415033,605448.4058415033,3875541
2025-11-14,558568.5,583504.59375,558568.5,577519.93125,5778374
2025-11-17,604450.9375,604450.9375,582507.1740924092,586496.9492574257,4470947
2025-11-18,568542.9375,589489.25625,568542.9375,581509.7062499999,3544391
2025-11-19,560563.4375,568542.9882117438,544604.3360765125,561560.8813389679,4529736
2025-11-20,569540.4375,595473.977561296,568542.9936514887,593479.0898642732,4670237
2025-11-21,519668.21875,529642.6567298464,512686.1121641075,516675.88735604606,6646712
2025-11-24,518670.78125,540614.5450721154,515678.4498197115,529642.6631610576,6399162
2025-11-25,517673.34375,548594.1022398844,516675.8999277457,544604.3269508671,3716730
2025-11-26,522660.5625,526650.3377862596,499719.3546040077,511688.6804627863,5127393
2025-11-27,542998.0625,554975.9609375,532018.322265625,534014.638671875,3654092
2025-11-28,529023.8125,550983.291509434,529023.8125,549985.1333726415,2680138
2025-12-01,537009.0625,543996.1692611524,524033.0070864312,541001.6949349443,3134704
2025-12-02,556972.25,557970.4081541218,541001.7195340502,546990.6684587813,2686580
2025-12-03,550983.3125,557970.4197237319,542998.0471014493,548986.9961503623,2586619
2025-12-04,541001.75,541999.908210332,531020.1678966789,541001.75,2858305
2025-12-05,542998.0625,544994.37890625,526029.373046875,529023.84765625,3204933
2025-12-08,575937.25,578931.7244367418,532018.2915944541,541999.87305026,4288433
2025-12-09,564957.5,573940.9231448763,562961.183745583,567951.9743816254,2391174
2025-12-10,585918.8125,591907.7611797274,568950.1245741056,569948.2826873935,3986083
2025-12-11,563959.375,587915.1714601769,563959.375,581926.2223451327,4021907
2025-12-12,569948.3125,577933.577823993,558968.5726795096,563959.3635070053,2646148
2025-12-15,552979.625,562462.1275947653,534014.6198104693,534014.6198104693,2482125
2025-12-16,529023.8125,549985.1333726415,529023.8125,543996.1845518867,3287998
2025-12-17,549985.125,552979.5993647913,524033.0138384755,529023.8044464609,2692626
2025-12-18,550983.3125,561963.0524230073,536010.9398777174,537009.0980525363,2959059
2025-12-19,545992.5,568950.1371115174,545992.5,567951.978976234,3440005
2025-12-22,578931.75,578931.75,565955.6935344827,572942.800862069,2878464
2025-12-23,582924.375,591907.7985873288,579929.9004708905,583922.5331763698,2011188
2025-12-24,586917.0,589911.474489796,582924.3673469388,585918.8418367347,2160697
2025-12-26,597896.75,603885.699081803,588913.3263772955,592905.9590984975,4243548
2025-12-29,638821.25,638821.25,623848.876953125,628839.66796875,4176151
2025-12-30,649800.9375,657786.2024769585,632832.2494239631,637823.0400345622,4094603
2026-01-02,675753.0625,677749.3787850812,645808.3182237814,649800.9507939438,4181895
2026-01-05,694718.0625,698710.6950431034,682740.1648706896,696714.3787715518,4337511
2026-01-06,724662.8125,725660.9706439395,669764.1145833334,688729.1193181819,4830275
2026-01-07,740633.375,760596.5387466308,726659.1603773584,758600.2223719676,5693115
2026-01-08,754607.5625,786548.6233465609,729653.6087136244,729653.6087136244,6496379
2026-01-09,742629.6875,754607.5856854839,725660.9984038979,742629.6875,4343703
2026-01-12,747620.4375,760596.4931575434,733646.2237149533,753609.38626502,3329793
2026-01-13,736640.75,752611.2811653117,722666.5352303523,751613.1229674798,3771944
2026-01-14,740633.375,748618.6404986522,726659.1603773584,731649.9513140161,4885051
2026-01-15,747620.4375,748618.5956275034,725660.9586949266,730651.7493324432,3003414
2026-01-16,754607.5625,761594.6695601853,745624.1391369049,749616.7717427249,3712326
2026-01-19,762592.8125,772574.393815445,748618.598658377,753609.3893160995,3392008
2026-01-20,741631.5,762592.8209959624,735642.5511440107,762592.8209959624,2762369
2026-01-21,738637.0625,754607.593581081,726659.1641891892,727657.3223817567,5108442
2026-01-22,753609.4375,771576.2850165563,749616.8047185431,764589.1776490066,3545309
2026-01-23,765587.3125,774570.7359843546,742629.6747066493,752611.2563559322,3508272
2026-01-26,734644.375,752611.2211277174,734644.375,751613.0630095109,3133330
2026-01-27,798526.5,798526.5,731649.905625,736640.69625,5660198
2026-01-28,839451.0,852427.0558858502,801520.9904875149,808508.0975029727,6708497
2026-01-29,859414.1875,882371.8254936121,817491.544207317,877381.0346254356,6837983
2026-01-30,907325.75,929285.2290979098,851428.8941144114,852427.0522552255,7875195
2026-02-02,828471.25,886364.421686747,828471.25,868397.5753012048,7634191
2026-02-03,905329.4375,905329.4375,869395.7442805954,872390.2187155458,5272538
2026-02-04,898342.3125,904331.26125,881373.624375,882371.7825,3800763
2026-02-05,840449.1875,875384.723797506,836456.5547802851,849432.6111193587,5473720
2026-02-06,837454.6875,848434.4271454111,789543.0963200238,803517.3104141835,5581574
2026-02-09,885366.3125,897344.2107525365,871392.0978720406,896346.0525648252,4228584
2026-02-10,874386.5625,903333.1496147261,874386.5625,892353.4096746575,3441377
2026-02-11,858416.0,872390.2139534884,846438.1023255814,858416.0,3125590
2026-02-12,886364.4375,892353.386402027,876382.8559966217,880375.488597973,4619344
2026-02-13,878379.1875,901336.8253551137,876382.8711647728,887362.6110085228,3534047
2026-02-19,892353.375,911318.3796140939,886364.4261744966,903333.1145134228,3285109
2026-02-20,947252.0625,953241.0112618547,879377.309865648,890357.0492623815,5054333
2026-02-23,949248.4375,978195.0249737118,939266.8556125131,978195.0249737118,3523887
2026-02-24,1003148.9375,1003148.9375,944257.6068407961,950246.5557213931,4102382
2026-02-25,1016125.0,1036088.1630648329,1002150.7858546169,1010136.0510805501,3462525
2026-02-26,1099000.0,1099000.0,1023000.0,1024000.0,4461976
2026-02-27,1061000.0,1096000.0,1048000.0,1050000.0,6453062
